id;title;buyer;country;cpv_codes;deadline;status;publication_date;source_url;source
342921-2016;Belgio-Bruxelles: Natura giuridica delle quote del sistema ETS dell'UE;Commissione europea, Directorate-General for Climate Action, SRD.2 — Finance;BEL;79111000;;Unknown;2016-10-04+02:00;https://ted.europa.eu/it/notice/-/detail/342921-2016;TED
348118-2016;Belgio-Anversa: Servizi di amministrazione di beni immobili per conto terzi;Blue Gate Antwerp NV;BEL;79140000;2016-11-10;Closed;2016-10-06+02:00;https://ted.europa.eu/it/notice/-/detail/348118-2016;TED
349186-2016;Italia-Roma: Servizi di certificazione;AMA SpA;ITA;79132000;2016-11-14;Closed;2016-10-07+02:00;https://ted.europa.eu/it/notice/-/detail/349186-2016;TED
355988-2016;Belgio-Bruxelles: Servizi di consulenza giuridica e di rappresentanza;Régie des Bâtiments;BEL;79110000, 79400000;2016-12-09;Closed;2016-10-12+02:00;https://ted.europa.eu/it/notice/-/detail/355988-2016;TED
357891-2016;Belgio-Bruxelles: Compilazione e aggiornamento dei contenuti relativi al diritto dei consumatori e del commercio per un archivio digitale;Commissione europea, Directorate-General for Justice and Consumers, Unit JUST/A4 Programme Management;BEL;79131000, 79411000;;Unknown;2016-10-14+02:00;https://ted.europa.eu/it/notice/-/detail/357891-2016;TED
359567-2016;Belgio-Bruxelles: Servizi di consulenza giuridica e di rappresentanza;SPF mobilité et transports;BEL;79100000, 79110000;2016-10-24;Closed;2016-10-14+02:00;https://ted.europa.eu/it/notice/-/detail/359567-2016;TED
362369-2016;Belgio-Bruxelles: Esame degli strumenti e dei programmi di raccolta dei dati dell'Unione europea sotto il profilo dei diritti fondamentali;Commissione europea, Directorate-General for Justice and Consumers, Unit JUST/A4 Programme Management;BEL;79100000, 79140000, 79410000;2016-10-21;Closed;2016-10-18+02:00;https://ted.europa.eu/it/notice/-/detail/362369-2016;TED
367935-2016;Belgio-Bruxelles: Contratto quadro: servizi di consulenza giuridica — Bruxelles e Lussemburgo;Commissione europea, direction générale des ressources humaines et de la sécurité, unité HR.R.3 «Finances, marchés publics et contrôle interne»;BEL;79111000, 79140000;;Unknown;2016-10-21+02:00;https://ted.europa.eu/it/notice/-/detail/367935-2016;TED
374154-2016;Lussemburgo-Lussemburgo: BEI - Medicina preventiva — esami medici completi in cliniche per il personale del Gruppo BEI;Banca europea per gli investimenti;LUX;85120000;;Unknown;2016-10-26+02:00;https://ted.europa.eu/it/notice/-/detail/374154-2016;TED
377522-2016;Belgio-Malines: Servizi di consulenza giuridica e di rappresentanza;Stad Mechelen;BEL;79100000, 79110000;;Unknown;2016-10-27+02:00;https://ted.europa.eu/it/notice/-/detail/377522-2016;TED
380208-2016;Lussemburgo-Lussemburgo: BEI - Assistenza giuridica per il Progetto del Porto di “Abu Tartour”;European Investment Bank;LUX;79100000;;Unknown;2016-10-29+02:00;https://ted.europa.eu/it/notice/-/detail/380208-2016;TED
383406-2016;Italia-Grosseto: Servizi di trattamento fanghi;Acquedotto del Fiora SpA;ITA;79111000;;Unknown;2016-10-29+02:00;https://ted.europa.eu/it/notice/-/detail/383406-2016;TED
EIB-20110650-15;Construction of M3 Cimislia Bypass, km 18+700-km 26+138;European Investment Bank (EIB);LUX;;;Unknown;2026-03-20;https://www.eib.org/en/about/procurement/calls/all/20110650-15;EIB
EIB-aa-011198-02;NORTH CONNECTIVITY PROJECT (NCP) IN GUINEA-BISSAU- REHABILITATION OF THE N2 SAFIM-MPACK LOT 2 ROAD;European Investment Bank (EIB);LUX;;2026-05-05;Open;2026-03-19;https://www.eib.org/en/about/procurement/calls/all/aa-011198-02;EIB
EIB-aa-013397001;Boost Venture Africa Technical Assistance Facility;European Investment Bank (EIB);LUX;;2026-04-27;Open;2026-03-19;https://www.eib.org/en/about/procurement/calls/all/aa-013397001;EIB
EIB-20090485-16;Supply of Hydro-mechanical Equipment for Kyiv HPP;European Investment Bank (EIB);LUX;;;Unknown;2026-03-18;https://www.eib.org/en/about/procurement/calls/all/20090485-16;EIB
EIB-20100483-13-cn-2026-03-15-pdf;Improved Water and Wastewater Programme (IWSP 2), Egypt;European Investment Bank (EIB);LUX;;2026-04-27;Open;2026-03-18;https://www.eib.org/en/about/procurement/calls/all/20100483-13-cn-2026-03-15-pdf;EIB
EIB-20180581-06;Preparation of detailed technical design and cost estimation documents, along with the provision of author's supervision for the Seismic upgrades, energy efficiency improvements and reconstruction of “Nor-Nork”, “Tigran Mets” health centers and “Surb Astvatsamayr” medical center;European Investment Bank (EIB);LUX;;2026-04-17;Open;2026-03-17;https://www.eib.org/en/about/procurement/calls/all/20180581-06;EIB
EIB-20110487-47;Ukraine Municipal Infrastructure Programme / Rehabilitation of the public lighting systems with introduction of Energy efficient technologies in Kamianske;European Investment Bank (EIB);LUX;;;Unknown;2026-03-13;https://www.eib.org/en/about/procurement/calls/all/20110487-47;EIB
EIB-20230445-05;Project Manager of the Project Implementation Unit (PIU) for the implementation of the Moldova Forest Development Program;European Investment Bank (EIB);LUX;;2026-04-10;Open;2026-03-13;https://www.eib.org/en/about/procurement/calls/all/20230445-05;EIB
EIB-20100483-12-cn;Improved Water and Wastewater Programme (IWSP 2), Egypt;European Investment Bank (EIB);LUX;;2026-10-16;Open;2026-03-10;https://www.eib.org/en/about/procurement/calls/all/20100483-12-cn;EIB
EIB-20250134-02;Supervision of Rehabilitation of the Bistrica Hydropower Plant;European Investment Bank (EIB);LUX;;;Unknown;2026-03-09;https://www.eib.org/en/about/procurement/calls/all/20250134-02;EIB
EIB-2016-0753-metro-de-buenos-aires-rehabilitation;Línea D Prolongación Cochera Taller Congreso de Tucumán;European Investment Bank (EIB);LUX;;;Unknown;2026-03-06;https://www.eib.org/en/about/procurement/calls/all/2016-0753-metro-de-buenos-aires-rehabilitation;EIB
EIB-20170017-07;Energy efficiency improvement and rehabilitation of Neurology and Neurosurgery Institute;European Investment Bank (EIB);LUX;;2026-04-24;Open;2026-03-09;https://www.eib.org/en/about/procurement/calls/all/20170017-07;EIB
EIB-2011-0487-ukraine-municipal-infrastructure-programme;Ukraine Municipal Infrastructure Programme – Rehabilitation of District Heating Networks in Lozova;European Investment Bank (EIB);LUX;;;Unknown;2026-03-04;https://www.eib.org/en/about/procurement/calls/all/2011-0487-ukraine-municipal-infrastructure-programme;EIB
EIB-20230866-01;Analysis, supplies of EHV–LV, civil engineering works, works to install electrical equipment, and commissioning tests relating to the implementation of the 400/225 kV transformation facility at the existing 225/60 kV SEHOUL substation, and the 225 kV extension at the existing ZAER substation.;European Investment Bank (EIB);LUX;;;Unknown;2026-03-04;https://www.eib.org/en/about/procurement/calls/all/20230866-01;EIB
EIB-20220860-07;Works for the Modernization and Extension of Porto Novo, Santo Antão Island – Cabo Verde;European Investment Bank (EIB);LUX;;2026-04-13;Open;2026-03-02;https://www.eib.org/en/about/procurement/calls/all/20220860-07;EIB
EIB-20220860-06;Works for the Modernization and Extension of Porto Grande, São Vicente Island – Cabo Verde;European Investment Bank (EIB);LUX;;2026-04-27;Open;2026-03-02;https://www.eib.org/en/about/procurement/calls/all/20220860-06;EIB
EIB-20180675-20;Renovation of the Tilulúm treatment plant and construction of the new Tilulúm-Miraflores-Atahualpa-Macasto pipeline, Ambato Canton, Tungurahua Province;European Investment Bank (EIB);LUX;;2026-04-06;Open;2026-03-02;https://www.eib.org/en/about/procurement/calls/all/20180675-20;EIB
EIB-2019-0001-ukraine-urban-public-transport-fl-ii;Supply of new low-floor 12-metres length trolleybuses with a system of autonomous running, not less than 1,000 m based on batteries, including a set of main, wearing and consumable spare parts, a set of equipment and tools for maintenance and repair, and related services, up to a total budget of € 5 million, sales taxes and customs duties excluded;European Investment Bank (EIB);LUX;;;Unknown;2026-02-25;https://www.eib.org/en/about/procurement/calls/all/2019-0001-ukraine-urban-public-transport-fl-ii;EIB
EIB-2015-0503-ukraine-urban-public-transport-fl;Supply of new low floor 12-metres length trolleybuses including a set of main, wearing and consumables spare parts, a set of equipment and tools for maintenance and repair, and related services, up to a total budget of € 2.0 million, VAT and, if relevant, customs duties excluded;European Investment Bank (EIB);LUX;;;Unknown;2026-02-25;https://www.eib.org/en/about/procurement/calls/all/2015-0503-ukraine-urban-public-transport-fl;EIB
EIB-aa-012529001;Consultancy Services for Procurement Support to EIB Operations in Ukraine;European Investment Bank (EIB);LUX;;2026-04-23;Open;2026-02-20;https://www.eib.org/en/about/procurement/calls/all/aa-012529001;EIB
WB-OP00432161;Consultancy Services for the Development of Romania's Digital Justice Strategy;Department for Implementation of Externally Financed Projects;Romania;;2026-03-26;Closed;2026-03-12;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00432161;World Bank
WB-OP00423105;Contract Expert;Council for Development and Reconstruction;Lebanon;;2026-02-19;Closed;2026-01-27;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00423105;World Bank
WB-OP00416208;Database information management system for ANF laboratory;Ministry of Environment Waters and Forests - Project Management Unit for RAPID Project;Romania;;2026-01-29;Closed;2025-12-16;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00416208;World Bank
WB-OP00416161;"Regional status assessments, developing technical guidelines and
supporting capacities for sustainable aquaculture, effective EIA and
biosecurity policy and practice";The Regional Organization for the Conservation of the Environment of the Red Sea and Gulf of Aden;Yemen, Republic of;;2025-12-31;Closed;2025-12-16;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00416161;World Bank
WB-OP00414684;TPMA for the Project (for Component 1.1 and 2);Council for Development and Reconstruction;Lebanon;;2026-01-09;Closed;2025-12-10;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00414684;World Bank
WB-OP00414268;The selection of  an Operations Lead for the Education Modernization Office (EMO);Ministry of Education;Jordan;;2025-12-10;Closed;2025-12-07;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00414268;World Bank
WB-OP00414263;The selection of  a Senior Coordinator for the Education Modernization Office (EMO);Ministry of Education;Jordan;;2025-12-10;Closed;2025-12-07;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00414263;World Bank
WB-OP00414266;The selection of  a Junior Coordinator for the Education Modernization Office (EMO);Ministry of Education;Jordan;;2025-12-10;Closed;2025-12-07;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00414266;World Bank
WB-OP00414261;The selection of  a People Lead for the Education Modernization Office (EMO);Ministry of Education;Jordan;;2025-12-10;Closed;2025-12-07;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00414261;World Bank
WB-OP00414259;The selection of  a  PR & Strategic Communications Lead for the Education Modernization Office (EMO);Ministry of Education;Jordan;;2025-12-10;Closed;2025-12-07;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00414259;World Bank
WB-OP00405217;Cybersecurity Risk Assessment;Ministry of Telecommunication and Information Technology;West Bank and Gaza;;2025-11-12;Closed;2025-10-30;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00405217;World Bank
WB-OP00405196;Development of National Hazardous Waste Management Plan;Ahmad Zayed;West Bank and Gaza;;2025-11-16;Closed;2025-10-30;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00405196;World Bank
WB-OP00379768;Hiring of External Auditor for the project;Ministry of Finance;Egypt, Arab Republic of;;2025-10-31;Closed;2025-10-20;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00379768;World Bank
WB-OP00401842;Contract Expert;Council for Development and Reconstruction;Lebanon;;2025-10-22;Closed;2025-10-17;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00401842;World Bank
WB-OP00369259;CAPEX management agent;Ministry of Transport- Iraqi Republic Railways;Iraq;;2025-09-18;Closed;2025-09-04;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00369259;World Bank
WB-OP00371478;Consultancy Services for Diagnostic analysis on the sustainability of the Romanian agriculture;Ministry of Environment Waters and Forests - Project Management Unit for RAPID Project;Romania;;2025-09-10;Closed;2025-08-28;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00371478;World Bank
WB-OP00371886;Consultancy services for the development of an Early Warning System (EWS) for National Phytosanitary Authority (ANF);Ministry of Environment Waters and Forests - Project Management Unit for RAPID Project;Romania;;2025-08-28;Closed;2025-08-15;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00371886;World Bank
WB-OP00370240;Consultancy Services for the Design and Development of a Bespoke Laboratory Information Management System (LIMS);Ministry of Environment Waters and Forests - Project Management Unit for RAPID Project;Romania;;2025-08-29;Closed;2025-08-14;https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00370240;World Bank
385329-2016;Belgio-Bruxelles: Servizi di consulenza giuridica e di rappresentanza;Waterwegen en Zeekanaal NV / afdeling Coördinatie en Ondersteuning;BEL;79110000;2016-12-15;Closed;2016-11-02+01:00;https://ted.europa.eu/it/notice/-/detail/385329-2016;TED
EIB-20170197-05;Lesotho - Design and Construction of Water Treatment Plant in Zones 6 & 7;European Investment Bank (EIB);LUX;;2026-05-05;Open;2026-03-23;https://www.eib.org/en/about/procurement/calls/all/20170197-05;EIB
388846-2016;Italia-Savona: Servizi di consulenza giuridica;Provincia di Savona;ITA;79111000;2016-11-24;Closed;2016-11-04+01:00;https://ted.europa.eu/it/notice/-/detail/388846-2016;TED
389151-2016;Belgio-Bruxelles: Servizi di certificazione;Infrabel — direction build;BEL;79132000;;Unknown;2016-11-04+01:00;https://ted.europa.eu/it/notice/-/detail/389151-2016;TED
EIB-2016-0753-09;Línea D Prolongación Cochera Taller Congreso de Tucumán;European Investment Bank (EIB);LUX;;;Unknown;2026-03-06;https://www.eib.org/en/about/procurement/calls/all/2016-0753-09;EIB
EIB-2019-0001-09;Supply of new low-floor 12-metres length trolleybuses with a system of autonomous running, not less than 1,000 m based on batteries, including a set of main, wearing and consumable spare parts, a set of equipment and tools for maintenance and repair, and related services, up to a total budget of € 5 million, sales taxes and customs duties excluded;European Investment Bank (EIB);LUX;;;Unknown;2026-02-25;https://www.eib.org/en/about/procurement/calls/all/2019-0001-09;EIB
EIB-2015-0503-40;Supply of new low floor 12-metres length trolleybuses including a set of main, wearing and consumables spare parts, a set of equipment and tools for maintenance and repair, and related services, up to a total budget of € 2.0 million, VAT and, if relevant, customs duties excluded;European Investment Bank (EIB);LUX;;;Unknown;2026-02-25;https://www.eib.org/en/about/procurement/calls/all/2015-0503-40;EIB
392351-2016;Italia-Assago: Servizi di consulenza giuridica;Autostrada Pedemontana Lombarda SpA;ITA;79111000;2016-12-13;Closed;2016-11-08+01:00;https://ted.europa.eu/it/notice/-/detail/392351-2016;TED
EIB-aa-012634001;Technical Assistance to support the Rural Finance Intermediation Programme/phase III (RUFIP III) in Ethiopia;European Investment Bank (EIB);LUX;;2026-05-17;Open;2026-03-27;https://www.eib.org/en/about/procurement/calls/all/aa-012634001;EIB
